,party_id,user_id,attendance_status,created_at,ext,invitation_code,invitee_ids,role,updated_at
201,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,0acdc93c-3289-11ec-8288-37b3a133648b,left,2021-11-02 09:35:27.906,,a735a0ce,"SortedSet([UUID('4b96e0f6-323f-11ec-b1ea-94bbbdaee87f'), UUID('df44d206-330f-11ec-b222-6fc08f95f7ab')])",host,2021-11-02 09:35:31.037
202,04efc9b2-324c-11ec-bed2-9a010fca4d91,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 09:22:08.409,,cfa51bfe,,guest,2021-10-21 09:58:58.395
203,04efc9b2-324c-11ec-bed2-9a010fca4d91,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-10-21 08:51:02.340,,49fb2529,"SortedSet([UUID('1511e6ea-3238-11ec-baed-db9564ba7148'), UUID('4b96e0f6-323f-11ec-b1ea-94bbbdaee87f'), UUID('98c86e0a-324c-11ec-a204-9da21b625b1f')])",host,2021-10-21 08:52:54.770
204,2cedca34-328f-11ec-9922-5adc50ad8e5b,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 16:51:45.717,,0270dca9,,host,2021-11-10 02:57:05.568
205,a4279bce-405f-11ec-ba64-0ed1735cda86,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,left,2021-11-08 06:46:46.186,,6ff0771a,,host,2021-11-08 06:46:51.821
206,fa7dd778-3311-11ec-bed2-9a010fca4d91,2350f594-3287-11ec-9bc4-d0dbea1a278a,,2021-10-22 08:28:05.172,,268f9d38,SortedSet([UUID('0acdc93c-3289-11ec-8288-37b3a133648b')]),host,
207,fa7dd778-3311-11ec-bed2-9a010fca4d91,0acdc93c-3289-11ec-8288-37b3a133648b,,2021-10-22 08:30:15.275,,7e303a26,,guest,
208,f471d802-4c93-11ec-b01f-0397e926cf59,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-23 19:31:28.669,,d3b891ff,,host,2021-11-23 19:32:05.125
209,f471d802-4c93-11ec-b01f-0397e926cf59,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-23 19:32:01.935,,796f7648,,guest,2021-11-23 20:31:12.343
210,b7aae794-5c4f-11ec-9381-2fc5be780992,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-13 20:03:19.548,,712e4bf8,"SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96'), UUID('a2380034-4be4-11ec-8a8a-f97b5077e4e7')])",host,2021-12-13 20:03:30.785
211,b7aae794-5c4f-11ec-9381-2fc5be780992,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-12-13 20:14:59.462,,4c8d6b25,,guest,2021-12-13 20:17:38.033
212,b7aae794-5c4f-11ec-9381-2fc5be780992,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-13 20:10:43.014,,48a73a30,,guest,2021-12-13 20:17:38.133
213,f0d2bcac-4400-11ec-afed-b10ca62be683,73e6789c-41ca-11ec-a8b6-a4c0148ad650,left,2021-11-12 21:38:57.274,,244e7cda,,host,2021-11-12 21:40:01.109
214,ae0369e8-570c-11ec-bd7e-22e011e62b02,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,left,2021-12-07 03:20:51.241,,57970148,,host,2021-12-07 03:21:55.228
215,0357264c-51bc-11ec-89e4-5d71c3a5b20b,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-11-30 09:00:49.345,,463f851b,SortedSet([UUID('26a04a38-4367-11ec-af61-e464f5f6361c')]),host,2021-11-30 09:02:08.341
216,0357264c-51bc-11ec-89e4-5d71c3a5b20b,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-30 09:02:34.792,,ba1603d6,,guest,2021-11-30 09:03:53.411
217,e50b05ec-429c-11ec-b7f9-7357b72c3520,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-11 03:10:16.673,,dc646ab7,,host,2021-11-11 03:10:21.126
218,47493390-4d6b-11ec-8f36-4f06e38008f1,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-24 21:12:49.451,,f7149dab,SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96')]),host,2021-11-24 21:12:52.720
219,47493390-4d6b-11ec-8f36-4f06e38008f1,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-11-25 00:07:48.924,,8ccffe59,,guest,2021-11-25 00:28:41.162
220,47493390-4d6b-11ec-8f36-4f06e38008f1,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-24 21:13:26.116,,80404751,,guest,2021-11-25 00:43:41.343
221,1b9b48c2-4d7b-11ec-b551-0a11b5c588a0,efcf0f12-4bef-11ec-9846-6562e6fb1b2a,left,2021-11-24 23:06:08.117,,f5f8a5fc,,host,2021-11-24 23:06:18.461
222,bc830dc8-4629-11ec-be2e-97d5eb33876e,1f72bb52-4627-11ec-9b1b-66de6f72b2fe,left,2021-11-15 15:36:01.199,,4169144c,,host,2021-11-15 15:36:31.212
223,bda73e22-4084-11ec-80c3-669934ce5a0c,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-11-08 11:12:20.340,,a0141257,SortedSet([UUID('0b940da4-3fa4-11ec-ae44-e418f1ed08b7')]),host,2021-11-08 11:12:23.669
224,bd82bd6c-3707-11ec-8f3d-ca1d8b11d726,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 10:34:37.517,,e14c59d5,,guest,2021-10-27 10:34:43.003
225,86744956-4bfe-11ec-b1af-7bee62e50422,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-23 01:42:23.504,,63ca120d,,guest,2021-11-23 03:08:09.787
226,86744956-4bfe-11ec-b1af-7bee62e50422,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-23 01:41:49.123,,e30d688f,,host,2021-11-23 01:43:01.643
227,0dda6b86-5c77-11ec-b438-1e7d1209a74a,90034450-5c6f-11ec-a950-2f7e07c0327c,left,2021-12-14 00:44:54.496,,03e41013,,host,2021-12-14 00:46:00.415
228,d3525566-4ca7-11ec-89fa-5e6a5687d150,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-11-23 21:53:43.033,,8a1e7adf,,host,2021-11-23 21:54:05.097
229,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-22 21:41:13.941,,7d72d200,,host,2021-11-22 21:45:34.128
230,5158afae-5dac-11ec-9ea5-569a87dd9640,b5087784-5da5-11ec-84f0-4b8ba580e745,left,2021-12-15 13:38:42.220,{'can_speak': 'accepted'},7f730f7c,,host,2021-12-15 13:38:42.220
231,070d0ad2-5d50-11ec-9663-bb924413797f,7d9d3ec8-5c75-11ec-a24c-d033ab82072a,left,2021-12-15 02:38:03.879,,b8dc01ab,,host,2021-12-15 02:38:18.455
232,b028ae4a-5c25-11ec-a97f-6f9bcf202f97,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-13 15:02:28.076,,0bb6dbaf,,host,2021-12-13 15:02:33.997
233,f1aa45f8-3e1c-11ec-af06-26857fb5220e,fcd85ac4-354c-11ec-8a67-a069389d8a76,left,2021-11-05 09:44:17.616,,3211a58d,,host,2021-11-05 17:00:34.259
234,8bd4cffe-5d3a-11ec-8456-5dfbf708b7fb,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-15 00:04:17.720,,914f0482,,host,2021-12-15 00:05:05.367
235,8bd4cffe-5d3a-11ec-8456-5dfbf708b7fb,99228ec6-5d3a-11ec-aa58-9fdddda51eb7,,2021-12-15 00:04:57.935,,76762e98,,guest,2021-12-15 00:04:57.935
236,3d965cf4-4eee-11ec-9581-b35d7385ea3c,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-26 19:22:48.416,,efe2c06f,,host,2021-11-26 19:22:52.006
237,1e22e212-5d2a-11ec-aa9e-c375c42476f0,90034450-5c6f-11ec-a950-2f7e07c0327c,left,2021-12-14 22:06:41.729,,69dfb649,,host,2021-12-14 22:19:50.554
238,1e22e212-5d2a-11ec-aa9e-c375c42476f0,63e9de3a-5d2b-11ec-b1f8-3dbcbf52b9bb,left,2021-12-14 22:15:49.400,,ae7f5dcb,,guest,2021-12-14 22:51:30.110
239,b744c9d4-4299-11ec-bcc8-aa0b0f00b83c,f3e85cce-3e17-11ec-af04-0cc96973a2b9,left,2021-11-11 02:47:31.386,,54c51398,,host,2021-11-11 02:47:34.598
240,7e5a2a98-4bdf-11ec-a6e4-bf0b0a127c6a,26b303f2-4bd3-11ec-87c1-e517be6df39b,left,2021-11-22 21:59:41.132,,ef5a3d81,,host,2021-11-22 22:39:51.834
241,0c8bf5ee-5dec-11ec-a3fe-db5b99673f4a,7d9d3ec8-5c75-11ec-a24c-d033ab82072a,left,2021-12-15 21:14:54.585,,c0578ad4,,host,2021-12-15 21:14:56.739
242,239ae7e2-5d04-11ec-abe6-d95ebb3cf1cc,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-12-14 17:34:50.028,,d70a3d26,,host,2021-12-14 17:35:03.604
243,239ae7e2-5d04-11ec-abe6-d95ebb3cf1cc,2e16b622-5cfc-11ec-b1e7-02405c521067,,2021-12-14 17:35:00.355,,0a38d7b1,,guest,2021-12-14 17:35:00.355
244,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-22 09:02:47.903,,27546f25,,guest,2021-10-22 14:05:17.082
245,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-10-22 09:02:01.246,,d2309ef1,,guest,2021-10-22 09:51:54.080
246,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,fcd85ac4-354c-11ec-8a67-a069389d8a76,left,2021-10-25 07:36:04.665,,c870b3b9,,guest,2021-10-25 07:36:08.468
247,2a408202-51db-11ec-9b00-f97ae858c175,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-30 12:43:49.027,,4badc452,SortedSet([UUID('87cc8630-51ba-11ec-8401-8a1eed32e025')]),host,2021-11-30 12:44:07.655
248,2a408202-51db-11ec-9b00-f97ae858c175,87cc8630-51ba-11ec-8401-8a1eed32e025,left,2021-11-30 12:47:54.075,,4aa1e3cf,,guest,2021-11-30 12:48:32.831
249,54a13944-5c6a-11ec-beed-09ae962de04d,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-13 23:13:49.784,,83f3f9e6,,host,2021-12-13 23:15:39.334
250,24588662-5cfa-11ec-a0ca-f1a7eee0e0ba,fcd85ac4-354c-11ec-8a67-a069389d8a76,left,2021-12-14 16:23:26.447,,494a72c6,,guest,2021-12-14 16:24:16.166
251,24588662-5cfa-11ec-a0ca-f1a7eee0e0ba,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-14 16:23:16.306,,401aeacf,,host,2021-12-14 16:23:44.896
252,75178928-5c4a-11ec-bb13-edc44a311f5e,4207fabe-4191-11ec-a39e-becb1c27bf8c,,2021-12-13 19:25:40.355,,909c5d6e,"SortedSet([UUID('30752822-5c4d-11ec-8777-be0023f55fae'), UUID('6b11ef84-5d50-11ec-b64d-89d2a6ec2fdd'), UUID('7d9d3ec8-5c75-11ec-a24c-d033ab82072a'), UUID('90034450-5c6f-11ec-a950-2f7e07c0327c')])",host,2021-12-15 06:48:04.040
253,75178928-5c4a-11ec-bb13-edc44a311f5e,30752822-5c4d-11ec-8777-be0023f55fae,,2021-12-13 19:45:15.095,,4fb2360c,,guest,
254,75178928-5c4a-11ec-bb13-edc44a311f5e,90034450-5c6f-11ec-a950-2f7e07c0327c,,2021-12-13 23:51:18.192,,b7b7c8f5,,guest,
255,75178928-5c4a-11ec-bb13-edc44a311f5e,7d9d3ec8-5c75-11ec-a24c-d033ab82072a,,2021-12-14 00:33:44.120,,3e363626,,guest,
256,75178928-5c4a-11ec-bb13-edc44a311f5e,6b11ef84-5d50-11ec-b64d-89d2a6ec2fdd,,2021-12-15 06:48:04.046,,7cb29baf,,guest,2021-12-15 06:48:04.046
257,d0aaf628-51cb-11ec-871a-52c630d4dc6c,87cc8630-51ba-11ec-8401-8a1eed32e025,left,2021-11-30 10:53:56.276,,23b8b6a4,,host,2021-11-30 10:54:50.941
258,79d1bf40-3258-11ec-b92a-9a010fca4d91,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 10:20:12.397,,9ab51b02,,host,2021-10-21 10:20:14.487
259,cca069ce-56e8-11ec-bd5e-1f4bef1e0b3a,4207fabe-4191-11ec-a39e-becb1c27bf8c,left,2021-12-06 23:04:54.320,,324db5b9,,guest,2021-12-06 23:07:01.867
260,cca069ce-56e8-11ec-bd5e-1f4bef1e0b3a,73e6789c-41ca-11ec-a8b6-a4c0148ad650,left,2021-12-06 23:04:00.721,,9ed261bc,,host,2021-12-06 23:05:01.490
261,897ae152-4f30-11ec-a0b4-e1eb61dc6fa6,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-11-27 03:17:22.524,,5b153dff,,host,2021-11-27 03:17:27.845
262,c78df954-53e8-11ec-bcc2-b340151e4f8c,f3e85cce-3e17-11ec-af04-0cc96973a2b9,,2021-12-03 03:26:18.717,,a0ae15c1,,host,
263,64dde95a-5d01-11ec-8b02-cf6bf33ddcf0,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-14 17:15:11.031,,35bf94ea,,host,2021-12-14 17:15:24.693
264,64dde95a-5d01-11ec-8b02-cf6bf33ddcf0,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-14 17:15:19.746,,83feae42,,guest,2021-12-14 17:40:54.030
265,ff0ef5bc-5d8f-11ec-84cd-79215551e433,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-15 10:15:58.259,,0380906b,,host,2021-12-15 10:16:07.624
266,73209b2a-3709-11ec-b19b-1a6c70deb5be,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 10:17:46.133,,900d01ba,,guest,2021-10-27 10:18:48.947
267,741a2806-4042-11ec-ad47-a273009342b9,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-08 03:21:40.400,,59060c6c,,guest,2021-11-08 03:22:16.661
268,741a2806-4042-11ec-ad47-a273009342b9,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-08 03:17:50.160,,a7b0aa03,"SortedSet([UUID('3d918522-3313-11ec-8329-feef32fc5b19'), UUID('4b96e0f6-323f-11ec-b1ea-94bbbdaee87f'), UUID('fcd85ac4-354c-11ec-8a67-a069389d8a76')])",host,2021-11-08 03:20:00.446
269,4c094100-3e01-11ec-b064-161a2eba6df8,fcd85ac4-354c-11ec-8a67-a069389d8a76,left,2021-11-05 06:26:23.328,,37f3be0f,,host,2021-11-10 04:44:09.366
270,9092abbe-412f-11ec-aa24-97cd6a1ed9d3,320a7c5e-3e21-11ec-8ac5-2ba34ecb720d,left,2021-11-09 07:35:08.648,,5704fbac,,host,2021-11-09 07:35:11.871
271,456838f4-4367-11ec-aec7-8a5c9ec21ff5,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-11-12 03:19:25.994,,43d55944,,guest,2021-11-12 03:20:13.301
272,456838f4-4367-11ec-aec7-8a5c9ec21ff5,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-12 03:18:56.683,,ddf5020c,,host,2021-11-12 03:19:29.205
273,1d65fb6e-5c55-11ec-9dbe-d5a29c22e0f0,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-13 20:41:57.690,,65618d0f,SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96')]),host,2021-12-13 20:41:59.073
274,1d65fb6e-5c55-11ec-9dbe-d5a29c22e0f0,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-13 20:50:20.088,,fe813e9f,,guest,2021-12-13 20:57:06.187
275,eae6c164-5d58-11ec-960d-a57b3ec352d3,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-12-15 03:41:42.124,,6873a674,,host,2021-12-15 03:43:05.104
276,eae6c164-5d58-11ec-960d-a57b3ec352d3,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-12-15 03:42:27.828,,53a05b8c,,guest,2021-12-15 03:43:16.391
277,6cb3a612-51e7-11ec-8ea2-830400a6af0c,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-30 14:11:34.470,,29ce39ef,,host,2021-11-30 14:11:47.511
278,dc8a7a24-3252-11ec-84c9-5adc50ad8e5b,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 09:40:01.049,,9e41ed48,,host,2021-11-11 09:20:14.419
279,421ed8c8-4c46-11ec-b901-128f23b1955f,fcd85ac4-354c-11ec-8a67-a069389d8a76,,2021-11-23 10:15:18.243,,b4a835da,,host,
280,16f29e7b-323e-11ec-9742-4ccc6afa8976,d1677ee0-323d-11ec-bd52-c72d60dcf1c1,,2021-10-21 07:11:20.383,,20f11732,,host,
281,7980b774-415a-11ec-975f-7e5a0e4c4ef7,086c0164-3e09-11ec-af1c-166bc3c05ee1,left,2021-11-09 12:43:39.393,,01797ef9,,guest,2021-11-10 04:50:01.597
282,7980b774-415a-11ec-975f-7e5a0e4c4ef7,69881ffa-3e22-11ec-a810-ddc3ee85e7df,left,2021-11-09 12:42:18.305,,14a0bc7a,"SortedSet([UUID('0a797542-4055-11ec-b470-35f604c8d212'), UUID('4207fabe-4191-11ec-a39e-becb1c27bf8c'), UUID('73e6789c-41ca-11ec-a8b6-a4c0148ad650')])",host,2021-11-09 12:48:27.929
283,7980b774-415a-11ec-975f-7e5a0e4c4ef7,0a797542-4055-11ec-b470-35f604c8d212,left,2021-11-09 13:39:35.460,,e0e7c12f,,guest,2021-11-12 06:59:05.318
284,7980b774-415a-11ec-975f-7e5a0e4c4ef7,4207fabe-4191-11ec-a39e-becb1c27bf8c,left,2021-11-10 02:11:02.325,,19cbc8b8,,guest,2021-11-11 01:40:13.921
285,7980b774-415a-11ec-975f-7e5a0e4c4ef7,73e6789c-41ca-11ec-a8b6-a4c0148ad650,left,2021-11-10 02:03:53.905,,f1a6edbb,,guest,2021-11-11 18:36:19.723
286,13d18e8c-5d87-11ec-a918-92c4fda282ff,86cf42e0-3e19-11ec-8ca4-e0c4d5ea46e8,left,2021-12-15 09:12:07.617,,54d8b9ef,,host,2021-12-15 09:12:09.593
287,4d473504-5e4a-11ec-b827-a27dae8b8dc0,f3e85cce-3e17-11ec-af04-0cc96973a2b9,left,2021-12-16 08:29:35.881,{'can_speak': 'accepted'},e83bf7f6,,host,2021-12-16 08:29:35.881
288,b3790e7c-51c7-11ec-9cbc-1fc8668928d6,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-11-30 10:24:29.308,,05b7487d,SortedSet([UUID('26a04a38-4367-11ec-af61-e464f5f6361c')]),host,2021-11-30 10:24:40.413
289,b3790e7c-51c7-11ec-9cbc-1fc8668928d6,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-30 11:07:21.094,,1accf1f3,,guest,2021-11-30 11:09:56.955
290,e69bf414-4631-11ec-afe2-982ce8787917,1f72bb52-4627-11ec-9b1b-66de6f72b2fe,left,2021-11-15 16:34:27.801,,22cd7768,,host,2021-11-15 16:34:30.818
291,1944969e-5dbd-11ec-a734-5bfb73b47835,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-15 15:38:49.588,,61f01c16,,host,2021-12-15 15:38:54.592
292,8b44ff64-3314-11ec-9922-5adc50ad8e5b,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-10-22 08:46:27.060,,4a94b462,,host,2021-10-22 08:49:50.679
293,a64f4bda-328c-11ec-9992-5adc50ad8e5b,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 16:33:40.872,,62a39e80,,host,2021-10-21 16:45:54.418
294,e19b86cc-410f-11ec-b1fd-bc8d2dd74f92,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-09 03:48:20.709,,dcb75c0e,SortedSet([UUID('f5e3ff62-404a-11ec-9d8e-ae78fe1d0ad6')]),host,2021-11-09 03:48:38.679
295,b4ea26ee-56e3-11ec-8642-221ac2eff0d9,73e6789c-41ca-11ec-a8b6-a4c0148ad650,left,2021-12-06 22:27:33.455,,6ec669fa,,host,2021-12-06 22:31:50.909
296,79d5e5ca-5693-11ec-886e-5b9499ffb9e9,f3e85cce-3e17-11ec-af04-0cc96973a2b9,,2021-12-06 12:53:14.596,,f44608ff,,host,
297,1b015720-4e53-11ec-a533-e7d7df438b62,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-26 00:52:18.400,,43002ebb,,host,2021-11-26 00:52:20.363
298,293e7fc4-51d3-11ec-a4e4-763255860bc4,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-30 11:46:31.361,,d7a39e51,,host,2021-11-30 11:47:58.712
299,459de48c-5df1-11ec-9484-ee0178e251c9,90034450-5c6f-11ec-a950-2f7e07c0327c,left,2021-12-15 21:52:17.822,,c4ca6e0d,,host,2021-12-15 21:53:49.080
300,59c3af22-5dfc-11ec-90fa-e2129e4e55cd,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-15 23:11:36.089,{'can_speak': 'accepted'},de4835cc,,host,2021-12-15 23:11:36.089
301,44bfcc6c-4e04-11ec-a1b2-6eb1fa53dc0a,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-25 15:27:58.195,,22b5dc22,SortedSet([UUID('5e64bb62-4be0-11ec-aad5-eccb9bc4f187')]),host,2021-11-25 15:36:30.199
302,44bfcc6c-4e04-11ec-a1b2-6eb1fa53dc0a,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-25 15:36:46.428,,1da3e279,,guest,2021-11-25 15:43:34.385
303,f7a9684e-4d8a-11ec-a54a-d0ff714ec2f2,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,,2021-11-25 00:59:39.759,,15908080,,host,
304,67712682-5e32-11ec-a125-8f7a6e150604,3ba443ea-4348-11ec-b120-40d7b2fee6a6,left,2021-12-16 05:38:31.856,,95f4a18d,,host,2021-12-16 05:38:34.145
305,e30942d4-3317-11ec-9992-5adc50ad8e5b,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-10-22 09:10:22.798,,a9b65034,,host,2021-10-22 09:10:44.887
306,4a54c556-5d45-11ec-a499-ae526709ec26,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,left,2021-12-15 01:21:12.290,{'can_speak': 'accepted'},e68d7d42,,host,2021-12-15 01:21:12.291
307,5faae50a-4d7f-11ec-8a52-04cc11bc1afe,efcf0f12-4bef-11ec-9846-6562e6fb1b2a,left,2021-11-24 23:36:40.290,,d56d47c3,,host,2021-11-24 23:39:59.589
308,e264abb8-4d82-11ec-b249-ee4a95ee2c09,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-25 00:01:48.101,,e32f70f1,,host,2021-11-25 23:08:57.013
309,e5d2a086-5c85-11ec-8fa3-05e7284aa1d2,efcf0f12-4bef-11ec-9846-6562e6fb1b2a,left,2021-12-14 02:31:09.791,,20840a54,,host,2021-12-14 02:35:05.235
310,f239d57c-5d09-11ec-bbbe-e2f01812947a,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-14 18:16:24.166,,fac77276,,host,2021-12-14 18:16:26.308
311,4c7ba95e-4e44-11ec-a820-d5df69a54997,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-11-25 23:06:18.963,,8f47d82d,,host,2021-11-25 23:06:33.022
312,bdf39c46-5c5d-11ec-abac-9656165e23c0,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-13 21:43:43.028,,33fb9837,SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96')]),host,2021-12-13 21:43:50.797
313,bdf39c46-5c5d-11ec-abac-9656165e23c0,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-13 21:51:52.145,,324b245b,,guest,2021-12-13 22:26:43.814
314,b1bc6bde-3709-11ec-a244-eedd329acacc,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 10:03:31.226,,cbfe0e11,,guest,2021-10-27 10:03:46.748
315,8e234a64-32ed-11ec-bed2-9a010fca4d91,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-08 03:33:34.267,,28812bb5,,guest,2021-11-08 07:33:54.703
316,8e234a64-32ed-11ec-bed2-9a010fca4d91,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-10-22 04:07:21.498,,bff32432,"SortedSet([UUID('07bb7218-3e1d-11ec-807f-e967a48dff68'), UUID('0b940da4-3fa4-11ec-ae44-e418f1ed08b7'), UUID('1bcb4c62-3e57-11ec-b8bd-5ee16f365968'), UUID('3d918522-3313-11ec-8329-feef32fc5b19'), UUID('4b96e0f6-323f-11ec-b1ea-94bbbdaee87f'), UUID('69881ffa-3e22-11ec-a810-ddc3ee85e7df'), UUID('f5e3ff62-404a-11ec-9d8e-ae78fe1d0ad6'), UUID('fcd85ac4-354c-11ec-8a67-a069389d8a76')])",host,2021-11-08 03:25:35.789
317,8e234a64-32ed-11ec-bed2-9a010fca4d91,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-11-08 03:32:41.685,,0eade751,,guest,2021-11-08 04:23:23.946
318,8e234a64-32ed-11ec-bed2-9a010fca4d91,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-08 03:32:59.989,,35e70634,,guest,2021-11-08 03:57:46.414
319,8e234a64-32ed-11ec-bed2-9a010fca4d91,69881ffa-3e22-11ec-a810-ddc3ee85e7df,,2021-11-08 04:19:05.298,,cfa92c8d,,guest,
320,f7f1a584-50b2-11ec-8b0d-9aaa26438c47,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-29 01:23:33.592,,a2c3847e,,host,2021-11-29 01:23:35.257
321,1324ac78-5d4e-11ec-8615-45b5105a20d6,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-15 02:24:05.173,,b51201cf,SortedSet([UUID('7e1a8aca-4bdd-11ec-91be-37ccbb55fab5')]),host,2021-12-15 02:27:10.799
322,1324ac78-5d4e-11ec-8615-45b5105a20d6,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-12-15 02:27:10.805,,75034594,,guest,2021-12-15 02:39:16.263
323,b36e1460-5df0-11ec-a7b8-adc30777e35c,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-15 21:48:12.557,,1ca75b39,,host,2021-12-15 21:48:14.541
324,c1234cdc-3709-11ec-8f3d-ca1d8b11d726,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 09:47:27.002,,3b5d1c99,,guest,2021-10-27 09:47:34.516
325,da0ed1f2-5da7-11ec-8973-98bd51149448,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-15 13:06:44.104,,14f55107,,host,2021-12-15 13:10:24.412
326,da0ed1f2-5da7-11ec-8973-98bd51149448,b5087784-5da5-11ec-84f0-4b8ba580e745,left,2021-12-15 13:37:34.855,,93dd05c9,,guest,2021-12-15 13:37:38.610
