,playlist_id,scheduled_until,start_at,updated_at
188,262fef5c-4841-11ec-9500-c687132219c8,2021-11-18 08:51:03.584,2021-11-18 07:28:41.358,2021-11-18 08:51:03.584
189,6f845660-410d-11ec-ac74-aeab0b388fe3,2021-11-09 04:53:05.095,2021-11-09 04:42:44.929,2021-11-09 04:53:05.095
190,d1cbd6f0-3342-11ec-9e3a-ca1d8b11d726,2021-10-22 14:19:26.567,2021-10-22 14:17:59.461,2021-10-22 14:19:26.567
191,b0851f76-357a-11ec-b873-eedd329acacc,2021-10-25 11:04:27.387,2021-10-25 10:04:05.052,2021-10-25 11:04:27.387
192,5d96089c-3e2c-11ec-ad47-a273009342b9,2021-11-05 11:57:33.666,2021-11-05 11:34:56.217,2021-11-05 11:57:33.666
193,e49f186e-429c-11ec-ba2f-c2804d2a32b1,2021-11-30 11:21:38.602,2021-11-11 03:10:21.141,2021-11-30 11:21:38.602
194,6ab63438-5340-11ec-90b4-7a717ba63af1,2021-12-02 07:21:29.601,2021-12-02 07:21:14.930,2021-12-02 07:21:29.601
195,6ef1c22e-4c42-11ec-9500-c687132219c8,2021-11-23 10:08:36.963,2021-11-23 09:49:33.465,2021-11-23 10:08:36.963
196,ada4c0dc-570c-11ec-b375-528885d94511,2021-12-07 04:03:07.014,2021-12-07 03:21:55.250,2021-12-07 04:03:07.014
197,b15abcb8-3709-11ec-b873-eedd329acacc,2021-10-27 10:06:14.804,2021-10-27 09:55:26.588,2021-10-27 10:06:14.804
198,a20a64d6-4c3d-11ec-ba2f-c2804d2a32b1,,2021-11-23 09:16:34.941,2021-11-23 09:16:34.941
199,b1fab230-51c7-11ec-a01a-9aa5b3327e81,2021-11-30 11:09:56.676,2021-11-30 10:24:40.424,2021-11-30 11:09:56.676
200,1e5eedc2-4d7e-11ec-b269-9a58024cb2de,2021-11-24 23:38:39.259,2021-11-24 23:27:45.263,2021-11-24 23:38:39.259
201,bc1e82cc-4629-11ec-ba2f-c2804d2a32b1,2021-11-15 16:32:20.869,2021-11-15 15:36:31.227,2021-11-15 16:32:20.869
202,c36d3750-3e8e-11ec-b162-669934ce5a0c,2021-11-09 10:28:16.444,2021-11-05 23:19:07.720,2021-11-09 10:28:16.444
203,8e88f92c-4049-11ec-ba64-0ed1735cda86,2021-11-08 04:09:31.024,2021-11-08 04:08:48.095,2021-11-08 04:09:31.024
204,8057da10-4ef1-11ec-acc9-9a58024cb2de,2021-11-26 19:50:21.595,2021-11-26 19:46:20.316,2021-11-26 19:50:21.595
205,dbf55e8a-3252-11ec-9992-5adc50ad8e5b,2021-11-11 14:10:47.396,2021-11-11 09:20:14.440,2021-11-11 14:10:47.396
206,6f29b748-4eee-11ec-9a8e-d22bdb8453e3,2021-11-27 03:17:06.035,2021-11-27 03:16:58.376,2021-11-27 03:17:06.035
207,f12929b4-3e1c-11ec-8b21-26857fb5220e,2021-11-05 17:02:52.480,2021-11-05 17:00:34.272,2021-11-05 17:02:52.480
208,c3dd215a-3e11-11ec-a653-0ac980024e64,2021-11-05 08:30:18.140,2021-11-05 08:30:13.216,2021-11-05 08:30:18.140
209,b80ad762-407a-11ec-ba64-0ed1735cda86,2021-11-08 14:12:48.934,2021-11-08 14:09:25.868,2021-11-08 14:12:48.934
210,2fbfdf62-3312-11ec-9992-5adc50ad8e5b,2021-10-22 09:02:00.820,2021-10-22 08:54:44.047,2021-10-22 09:02:00.820
211,fa89413c-3d87-11ec-ba1a-aace27223b7f,2021-11-05 16:27:15.635,2021-11-05 11:51:44.603,2021-11-05 16:27:15.635
212,5d49a606-4628-11ec-a0b5-9a58024cb2de,2021-11-15 15:27:49.640,2021-11-15 15:27:21.309,2021-11-15 15:27:49.640
213,797a98e6-3258-11ec-9922-5adc50ad8e5b,2021-10-21 11:59:40.554,2021-10-21 10:20:14.499,2021-10-21 11:59:40.554
214,bb8cbc42-5255-11ec-8d10-86e2d68480b1,2021-12-01 03:40:30.588,2021-12-01 03:21:16.139,2021-12-01 03:40:30.588
215,42a1851c-3255-11ec-bed2-9a010fca4d91,2021-10-21 23:26:28.151,2021-10-21 10:00:18.672,2021-10-21 23:26:28.151
216,a322c14c-51c4-11ec-b909-86e2d68480b1,2021-11-30 10:24:14.988,2021-11-30 10:02:38.989,2021-11-30 10:24:14.988
217,64de8556-4049-11ec-958a-269185fd6da4,2021-11-08 04:08:00.752,2021-11-08 04:07:46.011,2021-11-08 04:08:00.752
218,79b9bce4-3bac-11ec-b9ee-aace27223b7f,2021-11-02 07:15:07.353,2021-11-02 07:14:41.706,2021-11-02 07:15:07.353
219,a789f29a-4cb6-11ec-89a8-d22bdb8453e3,2021-11-23 23:59:46.587,2021-11-23 23:39:55.423,2021-11-23 23:59:46.587
220,6c14a822-4bee-11ec-acc9-9a58024cb2de,2021-11-23 00:05:13.832,2021-11-22 23:47:15.128,2021-11-23 00:05:13.832
221,27b81d90-4049-11ec-b162-669934ce5a0c,2021-11-08 05:52:28.115,2021-11-08 04:05:52.897,2021-11-08 05:52:28.115
222,0257bb44-51bc-11ec-bba4-42a91f77d458,2021-11-30 09:03:53.429,2021-11-30 09:02:08.352,2021-11-30 09:03:53.429
223,4536632c-407b-11ec-ad47-a273009342b9,2021-11-09 10:41:07.205,2021-11-09 10:40:45.246,2021-11-09 10:41:07.205
224,e42e46de-5318-11ec-804e-9aa5b3327e81,2021-12-02 02:46:51.085,2021-12-02 02:38:44.213,2021-12-02 02:46:51.085
225,e70922c0-328e-11ec-9992-5adc50ad8e5b,2021-10-21 16:50:50.301,2021-10-21 16:50:45.570,2021-10-21 16:50:50.301
226,776903ba-4beb-11ec-9500-c687132219c8,2021-11-22 23:46:09.711,2021-11-22 23:25:33.533,2021-11-22 23:46:09.711
227,b60b389e-49c1-11ec-9500-c687132219c8,2021-11-20 05:23:37.398,2021-11-20 05:22:23.832,2021-11-20 05:23:37.398
228,875395de-3af6-11ec-ae4b-3e81c36b4b01,2021-11-01 11:29:37.133,2021-11-01 09:32:47.413,2021-11-01 11:29:37.133
229,4e78837e-4d6a-11ec-acc9-9a58024cb2de,2021-11-24 21:13:29.111,2021-11-24 21:05:58.817,2021-11-24 21:13:29.111
230,cc63f098-56e8-11ec-90b4-7a717ba63af1,2021-12-06 23:07:02.284,2021-12-06 23:05:01.897,2021-12-06 23:07:02.284
231,860a88b6-483b-11ec-9a4b-c687132219c8,2021-11-20 05:20:02.048,2021-11-20 05:19:57.075,2021-11-20 05:20:02.048
232,b5d6ddf8-3286-11ec-9992-5adc50ad8e5b,2021-10-21 15:58:18.415,2021-10-21 15:51:42.583,2021-10-21 15:58:18.415
233,a3ae51ce-405f-11ec-ba64-0ed1735cda86,2021-11-08 09:21:48.614,2021-11-08 06:46:51.857,2021-11-08 09:21:48.614
234,4843b010-4062-11ec-80c3-669934ce5a0c,2021-11-08 09:40:11.389,2021-11-08 09:40:05.864,2021-11-08 09:40:11.389
235,94e3e502-437d-11ec-a0b5-9a58024cb2de,2021-11-12 05:58:56.657,2021-11-12 05:58:47.069,2021-11-12 05:58:56.657
236,d3013bde-56e5-11ec-90b4-7a717ba63af1,2021-12-06 22:48:43.591,2021-12-06 22:45:57.232,2021-12-06 22:48:43.591
237,dcef8e46-3711-11ec-9d8e-1a6c70deb5be,2021-10-27 10:39:28.149,2021-10-27 10:37:47.233,2021-10-27 10:39:28.149
238,181cb6bc-4633-11ec-ba2f-c2804d2a32b1,2021-11-15 16:43:54.206,2021-11-15 16:43:03.427,2021-11-15 16:43:54.206
239,1a17f3ce-4d7b-11ec-ba2f-c2804d2a32b1,2021-11-24 23:07:01.528,2021-11-24 23:06:18.473,2021-11-24 23:07:01.528
240,59973a46-3610-11ec-9671-eedd329acacc,2021-10-26 09:34:21.180,2021-10-26 09:34:05.752,2021-10-26 09:34:21.180
241,c222dba4-3aef-11ec-a3e4-3e81c36b4b01,2021-11-01 09:20:09.270,2021-11-01 08:43:23.381,2021-11-01 09:20:09.270
242,090e66e2-439b-11ec-9a4b-c687132219c8,2021-11-30 09:55:22.137,2021-11-12 09:29:32.701,2021-11-30 09:55:22.137
243,d617cdfe-333d-11ec-b873-eedd329acacc,2021-10-22 14:13:00.599,2021-10-22 13:42:30.424,2021-10-22 14:13:00.599
244,2ab9c7c8-407b-11ec-b162-669934ce5a0c,2021-11-09 07:17:30.360,2021-11-08 10:12:51.554,2021-11-09 07:17:30.360
245,3d85bd88-4ef1-11ec-9a8e-d22bdb8453e3,2021-11-26 19:45:45.447,2021-11-26 19:44:30.151,2021-11-26 19:45:45.447
246,9a870a84-41e3-11ec-9500-c687132219c8,2021-11-10 05:35:58.507,2021-11-10 05:03:59.325,2021-11-10 05:35:58.507
247,2393f75c-51ce-11ec-bba4-42a91f77d458,2021-11-30 11:16:23.532,2021-11-30 11:10:39.343,2021-11-30 11:16:23.532
248,cd4324fc-4e5f-11ec-9500-c687132219c8,2021-11-29 12:12:53.831,2021-11-26 02:23:14.746,2021-11-29 12:12:53.831
249,d3600da0-4045-11ec-b162-669934ce5a0c,2021-11-08 09:37:19.013,2021-11-08 08:53:01.748,2021-11-08 09:37:19.013
250,9643e0d2-51dd-11ec-804e-9aa5b3327e81,2021-11-30 13:45:51.593,2021-11-30 13:01:40.004,2021-11-30 13:45:51.593
251,bd2116f2-3707-11ec-b873-eedd329acacc,2021-10-27 10:36:46.619,2021-10-27 10:33:09.216,2021-10-27 10:36:46.619
252,4b94fb88-3e01-11ec-8606-ba3dd473f78a,2021-11-10 04:46:18.650,2021-11-10 04:44:09.377,2021-11-10 04:46:18.650
253,6255a146-3d85-11ec-b16e-de83cac4f836,2021-11-04 15:40:09.425,2021-11-04 15:39:28.956,2021-11-04 15:40:09.425
254,b0b87bb4-3255-11ec-9992-5adc50ad8e5b,2021-10-21 10:09:56.178,2021-10-21 10:04:37.399,2021-10-21 10:09:56.178
255,7df17cdc-4bdf-11ec-ba2f-c2804d2a32b1,2021-11-22 23:45:19.633,2021-11-22 22:39:51.849,2021-11-22 23:45:19.633
256,af056ea6-3c8e-11ec-b28f-de83cac4f836,2021-11-03 10:23:04.176,2021-11-03 10:13:48.579,2021-11-03 10:23:04.176
257,6226afea-32d0-11ec-9992-5adc50ad8e5b,2021-11-02 10:37:44.684,2021-11-02 08:30:50.228,2021-11-02 10:37:44.684
258,d33607ee-4ca7-11ec-9a4b-c687132219c8,2021-11-23 21:54:36.047,2021-11-23 21:54:05.110,2021-11-23 21:54:36.047
259,b4bef58c-56e3-11ec-b375-528885d94511,2021-12-06 22:34:27.780,2021-12-06 22:31:50.923,2021-12-06 22:34:27.780
260,7ca0f618-4d61-11ec-acc9-9a58024cb2de,2021-11-24 20:19:59.668,2021-11-24 20:03:01.639,2021-11-24 20:19:59.668
261,817a35fa-3709-11ec-b19b-1a6c70deb5be,2021-10-27 10:13:54.591,2021-10-27 10:11:56.709,2021-10-27 10:13:54.591
262,8d0d882e-328e-11ec-bed2-9a010fca4d91,2021-10-21 16:49:28.357,2021-10-21 16:47:46.883,2021-10-21 16:49:28.357
263,3d60e2b8-4eee-11ec-acc9-9a58024cb2de,2021-11-26 19:43:12.247,2021-11-26 19:22:52.026,2021-11-26 19:43:12.247
264,f9a0d3dc-4ca7-11ec-9a8e-d22bdb8453e3,2021-11-27 03:16:36.853,2021-11-26 19:23:40.713,2021-11-27 03:16:36.853
265,25d443ec-3aee-11ec-b16e-de83cac4f836,2021-11-01 09:18:54.149,2021-11-01 08:31:54.608,2021-11-01 09:18:54.149
266,b6b92c30-4299-11ec-8a48-c2804d2a32b1,2021-11-11 02:50:20.936,2021-11-11 02:47:34.608,2021-11-11 02:50:20.936
267,f79dee3c-5286-11ec-b909-86e2d68480b1,2021-12-01 09:31:37.900,2021-12-01 09:13:40.297,2021-12-01 09:31:37.900
268,a3009290-4c45-11ec-ba2f-c2804d2a32b1,2021-12-06 04:41:13.912,2021-12-06 04:39:21.487,2021-12-06 04:41:13.912
269,6a322ba0-4bf4-11ec-acc9-9a58024cb2de,2021-11-23 01:20:06.841,2021-11-23 00:55:39.779,2021-11-23 01:20:06.841
270,60f29e24-354e-11ec-9e3a-ca1d8b11d726,2021-10-25 04:56:43.001,2021-10-25 04:45:57.928,2021-10-25 04:56:43.001
271,35e31158-3ea6-11ec-80c3-669934ce5a0c,2021-11-06 02:13:36.674,2021-11-06 02:07:29.113,2021-11-06 02:13:36.674
272,4d4644a0-51cf-11ec-a01a-9aa5b3327e81,2021-11-30 11:32:43.123,2021-11-30 11:19:01.481,2021-11-30 11:32:43.123
273,620963d8-4110-11ec-b9b4-d27cb1cd803d,2021-11-09 08:48:00.145,2021-11-09 03:52:11.437,2021-11-09 08:48:00.145
274,cff5b466-51cb-11ec-8c7d-2a414ec239b3,2021-11-30 12:47:58.801,2021-11-30 10:54:50.958,2021-11-30 12:47:58.801
275,aaf4424e-3566-11ec-9d8e-1a6c70deb5be,2021-10-25 08:43:02.588,2021-10-25 07:39:56.312,2021-10-25 08:43:02.588
276,da3854fe-3319-11ec-bed2-9a010fca4d91,2021-11-23 08:47:53.868,2021-11-11 23:25:09.399,2021-11-23 08:47:53.868
277,b762ecac-3709-11ec-9671-eedd329acacc,2021-10-27 09:54:49.393,2021-10-27 09:54:46.042,2021-10-27 09:54:49.393
278,5f5c3ab8-4d7f-11ec-ba2f-c2804d2a32b1,2021-11-24 23:45:06.144,2021-11-24 23:39:59.602,2021-11-24 23:45:06.144
279,80b26674-3713-11ec-9e3a-ca1d8b11d726,2021-10-27 10:53:54.101,2021-10-27 10:49:43.408,2021-10-27 10:53:54.101
280,f7b0895a-50b2-11ec-89a8-d22bdb8453e3,2021-11-29 01:51:38.912,2021-11-29 01:23:35.278,2021-11-29 01:51:38.912
281,ccdf32fa-4c46-11ec-9500-c687132219c8,2021-11-23 10:25:42.571,2021-11-23 10:21:14.437,2021-11-23 10:25:42.571
282,a5e7ed6e-328c-11ec-b92a-9a010fca4d91,2021-10-21 16:46:23.810,2021-10-21 16:45:54.437,2021-10-21 16:46:23.810
283,8a6d8960-3ece-11ec-aa51-0ed1735cda86,2021-11-09 05:59:46.790,2021-11-08 15:51:36.362,2021-11-09 05:59:46.790
284,1b072ace-3e18-11ec-a88f-6e7b990e60c1,2021-11-05 09:11:51.164,2021-11-05 09:09:49.482,2021-11-05 09:11:51.164
285,e13b9df2-410f-11ec-9c34-ce86246e7cee,2021-11-09 03:52:16.623,2021-11-09 03:48:38.693,2021-11-09 03:52:16.623
286,e273778c-4081-11ec-aa51-0ed1735cda86,2021-11-08 10:53:26.241,2021-11-08 10:52:02.681,2021-11-08 10:53:26.241
287,1f114138-328b-11ec-9992-5adc50ad8e5b,2021-10-21 16:25:48.472,2021-10-21 16:22:55.704,2021-10-21 16:25:48.472
288,56305656-379d-11ec-b19b-1a6c70deb5be,2021-11-01 09:26:43.107,2021-11-01 09:19:43.176,2021-11-01 09:26:43.107
289,7ec84650-5340-11ec-acf0-9e680d492751,2021-12-02 07:21:58.599,2021-12-02 07:21:52.152,2021-12-02 07:21:58.599
290,81c3265c-56d0-11ec-90b4-7a717ba63af1,2021-12-06 20:56:04.804,2021-12-06 20:10:20.424,2021-12-06 20:56:04.804
291,e33c2e64-4cf9-11ec-acc9-9a58024cb2de,2021-12-06 10:51:41.316,2021-12-06 10:51:35.197,2021-12-06 10:51:41.316
292,471a98f2-51e7-11ec-bba4-42a91f77d458,2021-12-01 09:29:47.409,2021-12-01 09:12:54.856,2021-12-01 09:29:47.409
293,63b7ede0-4d8a-11ec-9a8e-d22bdb8453e3,2021-11-25 00:56:50.104,2021-11-25 00:55:44.212,2021-11-25 00:56:50.104
294,ce93f0d2-3287-11ec-bed2-9a010fca4d91,2021-10-22 08:07:51.732,2021-10-21 16:24:42.331,2021-10-22 08:07:51.732
295,a773e554-51bb-11ec-a01a-9aa5b3327e81,2021-11-30 09:53:16.789,2021-11-30 08:58:22.570,2021-11-30 09:53:16.789
296,922c58a6-3709-11ec-9e3a-ca1d8b11d726,2021-10-27 09:38:06.651,2021-10-27 09:38:02.868,2021-10-27 09:38:06.651
297,57a9b572-4e04-11ec-9500-c687132219c8,2021-11-25 15:28:43.351,2021-11-25 15:28:31.563,2021-11-25 15:28:43.351
298,f5d2a34e-4085-11ec-9239-269185fd6da4,2021-11-08 11:44:57.017,2021-11-08 11:21:07.380,2021-11-08 11:44:57.017
299,3f49179e-3e18-11ec-a653-0ac980024e64,2021-11-05 09:33:32.034,2021-11-05 09:10:45.529,2021-11-05 09:33:32.034
300,1ff759fa-3e1d-11ec-8b21-26857fb5220e,2021-11-05 16:38:05.678,2021-11-05 16:30:56.109,2021-11-05 16:38:05.678
301,6de9ead8-3e2c-11ec-958a-269185fd6da4,2021-11-05 11:48:09.078,2021-11-05 11:45:25.915,2021-11-05 11:48:09.078
302,969cea44-51d1-11ec-86d5-2a414ec239b3,2021-11-30 11:53:27.227,2021-11-30 11:35:19.939,2021-11-30 11:53:27.227
303,79915440-3e98-11ec-aa51-0ed1735cda86,2021-11-06 00:48:44.155,2021-11-06 00:46:27.044,2021-11-06 00:48:44.155
304,65d24bc2-4365-11ec-9a4b-c687132219c8,2021-11-12 03:05:59.591,2021-11-12 03:05:40.564,2021-11-12 03:05:59.591
305,a7f8e684-51c3-11ec-a01a-9aa5b3327e81,2021-11-30 12:03:58.089,2021-11-30 11:41:55.290,2021-11-30 12:03:58.089
306,5810fd7c-5719-11ec-90b4-7a717ba63af1,2021-12-07 04:56:48.798,2021-12-07 04:51:35.719,2021-12-07 04:56:48.798
307,02d8cdca-4211-11ec-9500-c687132219c8,2021-11-30 08:08:46.098,2021-11-30 08:08:37.985,2021-11-30 08:08:46.098
308,37ad9b04-4be7-11ec-89a8-d22bdb8453e3,2021-11-22 23:23:15.544,2021-11-22 22:55:43.610,2021-11-22 23:23:15.544
309,450c6eac-42f9-11ec-acc9-9a58024cb2de,2021-11-11 14:11:40.944,2021-11-11 14:11:34.407,2021-11-11 14:11:40.944
