,conversation_id,id,content,conversation_type,created_at,edited,files,message_type,updated_at,user_id
126,c721d5d8-4049-11ec-ad47-a273009342b9,12080755815481641,Szzs,party,2021-11-09 08:11:31.590,,,text,2021-11-09 08:11:31.590,086c0164-3e09-11ec-af1c-166bc3c05ee1
127,c721d5d8-4049-11ec-ad47-a273009342b9,12080753466697100,Szsss,party,2021-11-09 08:11:30.191,,,text,2021-11-09 08:11:30.191,086c0164-3e09-11ec-af1c-166bc3c05ee1
128,c721d5d8-4049-11ec-ad47-a273009342b9,12080750681653545,Szzsss,party,2021-11-09 08:11:28.532,,,text,2021-11-09 08:11:28.532,086c0164-3e09-11ec-af1c-166bc3c05ee1
129,c721d5d8-4049-11ec-ad47-a273009342b9,12080747510785420,Assas,party,2021-11-09 08:11:26.640,,,text,2021-11-09 08:11:26.640,086c0164-3e09-11ec-af1c-166bc3c05ee1
130,c721d5d8-4049-11ec-ad47-a273009342b9,12080744121762089,Aaaa,party,2021-11-09 08:11:24.620,,,text,2021-11-09 08:11:24.620,086c0164-3e09-11ec-af1c-166bc3c05ee1
131,77d0c388-4beb-11ec-aa0e-651001dfa70e,14058942657226027,Yea we was playin music,party,2021-11-22 23:43:02.839,,,text,2021-11-22 23:43:02.839,a2380034-4be4-11ec-8a8a-f97b5077e4e7
132,77d0c388-4beb-11ec-aa0e-651001dfa70e,14058748377039263,Devin I think you muted your self,party,2021-11-22 23:41:07.037,,,text,2021-11-22 23:41:07.037,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
133,77d0c388-4beb-11ec-aa0e-651001dfa70e,14057877371118891,We can hear each other but not you either,party,2021-11-22 23:32:27.873,,,text,2021-11-22 23:32:27.873,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
134,77d0c388-4beb-11ec-aa0e-651001dfa70e,14057831636428284,I can’t hear yall,party,2021-11-22 23:32:00.615,,,text,2021-11-22 23:32:00.615,5e64bb62-4be0-11ec-aad5-eccb9bc4f187
135,77d0c388-4beb-11ec-aa0e-651001dfa70e,14057503373420028,I cant,party,2021-11-22 23:28:44.953,,,text,2021-11-22 23:28:44.953,a2380034-4be4-11ec-8a8a-f97b5077e4e7
136,77d0c388-4beb-11ec-aa0e-651001dfa70e,14057481462350239,Can y’all hear me,party,2021-11-22 23:28:31.893,,,text,2021-11-22 23:28:31.893,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
137,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11910864441442608,Join this BLOKPARTi! https://blokparti.es/j/cGkuNGE4MzNkNTc=,party,2021-11-08 04:03:48.440,,,text,2021-11-08 04:03:48.440,df44d206-330f-11ec-b222-6fc08f95f7ab
138,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11910861186662704,hiii,party,2021-11-08 04:03:46.505,,,text,2021-11-08 04:03:46.505,df44d206-330f-11ec-b222-6fc08f95f7ab
139,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11910855398548988,hello,party,2021-11-08 04:03:43.140,,,text,2021-11-08 04:03:43.140,df44d206-330f-11ec-b222-6fc08f95f7ab
140,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11211254618128811,hi,party,2021-11-03 08:13:48.580,,,text,2021-11-03 08:13:48.580,df44d206-330f-11ec-b222-6fc08f95f7ab
141,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11211239854178672,https://m.kenh14.vn/khan-ha-noi-tim-nguoi-den-hang-loat-dia-diem-co-ca-quan-an-ca-phe-lien-quan-covid-19-20211103092702321.chn,party,2021-11-03 08:13:39.780,,,text,2021-11-03 08:13:39.780,df44d206-330f-11ec-b222-6fc08f95f7ab
142,36b1c180-3bc0-11ec-bcd5-7ad4ba4e9e08,11211170111317500,hello,party,2021-11-03 08:12:58.210,,,text,2021-11-03 08:12:58.210,df44d206-330f-11ec-b222-6fc08f95f7ab
143,04efc9b2-324c-11ec-bed2-9a010fca4d91,9333834336174446,ngày gần anh em nhớ,party,2021-10-21 09:23:18.809,,,text,2021-10-21 09:23:18.809,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
144,04efc9b2-324c-11ec-bed2-9a010fca4d91,9333817072444695,ngày hạnh phúc có dài,party,2021-10-21 09:23:08.518,,,text,2021-10-21 09:23:08.518,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
145,04efc9b2-324c-11ec-bed2-9a010fca4d91,9333789826220398,luck,party,2021-10-21 09:22:52.279,,,text,2021-10-21 09:22:52.279,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
146,04efc9b2-324c-11ec-bed2-9a010fca4d91,9333772981895534,hello các chị,party,2021-10-21 09:22:42.233,,,text,2021-10-21 09:22:42.233,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
147,04efc9b2-324c-11ec-bed2-9a010fca4d91,9333767663543575,úi giioi ơi đây rồi,party,2021-10-21 09:22:39.060,,,text,2021-10-21 09:22:39.060,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
148,04efc9b2-324c-11ec-bed2-9a010fca4d91,9332298214277486,=)))),party,2021-10-21 09:08:03.208,,,text,2021-10-21 09:08:03.208,98c86e0a-324c-11ec-a204-9da21b625b1f
149,04efc9b2-324c-11ec-bed2-9a010fca4d91,9332295311819118,làm gì có ai dùng android mà vào,party,2021-10-21 09:08:01.560,,,text,2021-10-21 09:08:01.560,98c86e0a-324c-11ec-a204-9da21b625b1f
150,04efc9b2-324c-11ec-bed2-9a010fca4d91,9332278333276526,ai cũng dùng ios em ạ,party,2021-10-21 09:07:51.350,,,text,2021-10-21 09:07:51.350,98c86e0a-324c-11ec-a204-9da21b625b1f
151,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331489485357422,ngàoi 2 ce mình à,party,2021-10-21 09:00:01.161,,,text,2021-10-21 09:00:01.161,eff78ff4-324b-11ec-8a7a-9284af838714
152,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331477841969518,ngo,party,2021-10-21 08:59:54.223,,,text,2021-10-21 08:59:54.223,eff78ff4-324b-11ec-8a7a-9284af838714
153,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331474083898647,k có ai,party,2021-10-21 08:59:51.987,,,text,2021-10-21 08:59:51.987,eff78ff4-324b-11ec-8a7a-9284af838714
154,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331202108450071,đừng đọc,party,2021-10-21 08:57:09.960,,,text,2021-10-21 08:57:09.960,98c86e0a-324c-11ec-a204-9da21b625b1f
155,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331197142394135,auto suggestions linh tinh nhé,party,2021-10-21 08:57:06.919,,,text,2021-10-21 08:57:06.919,98c86e0a-324c-11ec-a204-9da21b625b1f
156,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331171892658542,chao ôi trời ơi trời nắng nóng và khô hạn kéo dài thời gian qua đã có một số 1 ngõ phố Nguyễn Thái học Nguyễn tất Thành Nguyễn Văn cừ Long Biên Hà Nội lại có một số người dân ở đây là một trong những ngày đầu năm mới giáp,party,2021-10-21 08:56:51.869,,,text,2021-10-21 08:56:51.869,98c86e0a-324c-11ec-a204-9da21b625b1f
157,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331066716291438,helllo,party,2021-10-21 08:55:49.260,,,text,2021-10-21 08:55:49.260,eff78ff4-324b-11ec-8a7a-9284af838714
158,04efc9b2-324c-11ec-bed2-9a010fca4d91,9331061465048343,hello,party,2021-10-21 08:55:46.130,,,text,2021-10-21 08:55:46.130,98c86e0a-324c-11ec-a204-9da21b625b1f
159,f471d802-4c93-11ec-b01f-0397e926cf59,14180785191937532,Ok bet,party,2021-11-23 19:53:26.641,,,text,2021-11-23 19:53:26.641,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
160,f471d802-4c93-11ec-b01f-0397e926cf59,14180777071739295,Heathens,party,2021-11-23 19:53:21.807,,,text,2021-11-23 19:53:21.807,5e64bb62-4be0-11ec-aad5-eccb9bc4f187
161,47493390-4d6b-11ec-8f36-4f06e38008f1,14353285473396220,Y,party,2021-11-25 00:27:04.823,,,text,2021-11-25 00:27:04.823,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
162,47493390-4d6b-11ec-8f36-4f06e38008f1,14353282168258975,X,party,2021-11-25 00:27:02.856,,,text,2021-11-25 00:27:02.856,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
163,47493390-4d6b-11ec-8f36-4f06e38008f1,14353280020801020,W,party,2021-11-25 00:27:01.573,,,text,2021-11-25 00:27:01.573,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
164,47493390-4d6b-11ec-8f36-4f06e38008f1,14353274064863647,V,party,2021-11-25 00:26:58.025,,,text,2021-11-25 00:26:58.025,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
165,47493390-4d6b-11ec-8f36-4f06e38008f1,14353244167890428,Z,party,2021-11-25 00:26:40.205,,,text,2021-11-25 00:26:40.205,a2380034-4be4-11ec-8a8a-f97b5077e4e7
166,47493390-4d6b-11ec-8f36-4f06e38008f1,14353241215074719,U,party,2021-11-25 00:26:38.445,,,text,2021-11-25 00:26:38.445,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
167,47493390-4d6b-11ec-8f36-4f06e38008f1,14353240946639263,And,party,2021-11-25 00:26:38.284,,,text,2021-11-25 00:26:38.284,a2380034-4be4-11ec-8a8a-f97b5077e4e7
168,47493390-4d6b-11ec-8f36-4f06e38008f1,14353238631383332,T,party,2021-11-25 00:26:36.901,,,text,2021-11-25 00:26:36.901,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
169,47493390-4d6b-11ec-8f36-4f06e38008f1,14353236634894751,Y,party,2021-11-25 00:26:35.719,,,text,2021-11-25 00:26:35.719,a2380034-4be4-11ec-8a8a-f97b5077e4e7
170,47493390-4d6b-11ec-8f36-4f06e38008f1,14353236416790943,S,party,2021-11-25 00:26:35.584,,,text,2021-11-25 00:26:35.584,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
171,47493390-4d6b-11ec-8f36-4f06e38008f1,14353234554545660,X,party,2021-11-25 00:26:34.474,,,text,2021-11-25 00:26:34.474,a2380034-4be4-11ec-8a8a-f97b5077e4e7
172,47493390-4d6b-11ec-8f36-4f06e38008f1,14353231769527804,W,party,2021-11-25 00:26:32.814,,,text,2021-11-25 00:26:32.814,a2380034-4be4-11ec-8a8a-f97b5077e4e7
173,47493390-4d6b-11ec-8f36-4f06e38008f1,14353230897086756,R,party,2021-11-25 00:26:32.295,,,text,2021-11-25 00:26:32.295,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
174,47493390-4d6b-11ec-8f36-4f06e38008f1,14353229370360223,V,party,2021-11-25 00:26:31.386,,,text,2021-11-25 00:26:31.386,a2380034-4be4-11ec-8a8a-f97b5077e4e7
175,47493390-4d6b-11ec-8f36-4f06e38008f1,14353227558446588,U,party,2021-11-25 00:26:30.304,,,text,2021-11-25 00:26:30.304,a2380034-4be4-11ec-8a8a-f97b5077e4e7
176,47493390-4d6b-11ec-8f36-4f06e38008f1,14353227508089247,Q,party,2021-11-25 00:26:30.272,,,text,2021-11-25 00:26:30.272,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
177,47493390-4d6b-11ec-8f36-4f06e38008f1,14353225545180668,T,party,2021-11-25 00:26:29.107,,,text,2021-11-25 00:26:29.107,a2380034-4be4-11ec-8a8a-f97b5077e4e7
178,47493390-4d6b-11ec-8f36-4f06e38008f1,14353223615775135,P,party,2021-11-25 00:26:27.950,,,text,2021-11-25 00:26:27.950,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
179,47493390-4d6b-11ec-8f36-4f06e38008f1,14353223531889055,S,party,2021-11-25 00:26:27.904,,,text,2021-11-25 00:26:27.904,a2380034-4be4-11ec-8a8a-f97b5077e4e7
180,47493390-4d6b-11ec-8f36-4f06e38008f1,14353221367628191,O,party,2021-11-25 00:26:26.613,,,text,2021-11-25 00:26:26.613,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
181,47493390-4d6b-11ec-8f36-4f06e38008f1,14353221300545020,R,party,2021-11-25 00:26:26.574,,,text,2021-11-25 00:26:26.574,a2380034-4be4-11ec-8a8a-f97b5077e4e7
182,47493390-4d6b-11ec-8f36-4f06e38008f1,14353219253724668,Q,party,2021-11-25 00:26:25.357,,,text,2021-11-25 00:26:25.357,a2380034-4be4-11ec-8a8a-f97b5077e4e7
183,47493390-4d6b-11ec-8f36-4f06e38008f1,14353218834268452,N,party,2021-11-25 00:26:25.105,,,text,2021-11-25 00:26:25.105,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
184,47493390-4d6b-11ec-8f36-4f06e38008f1,14353217525645727,P,party,2021-11-25 00:26:24.323,,,text,2021-11-25 00:26:24.323,a2380034-4be4-11ec-8a8a-f97b5077e4e7
185,47493390-4d6b-11ec-8f36-4f06e38008f1,14353215680177451,O,party,2021-11-25 00:26:23.226,,,text,2021-11-25 00:26:23.226,a2380034-4be4-11ec-8a8a-f97b5077e4e7
186,47493390-4d6b-11ec-8f36-4f06e38008f1,14353215092949407,M,party,2021-11-25 00:26:22.877,,,text,2021-11-25 00:26:22.877,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
187,47493390-4d6b-11ec-8f36-4f06e38008f1,14353213700466172,N,party,2021-11-25 00:26:22.042,,,text,2021-11-25 00:26:22.042,a2380034-4be4-11ec-8a8a-f97b5077e4e7
188,47493390-4d6b-11ec-8f36-4f06e38008f1,14353210965779964,M,party,2021-11-25 00:26:20.417,,,text,2021-11-25 00:26:20.417,a2380034-4be4-11ec-8a8a-f97b5077e4e7
189,47493390-4d6b-11ec-8f36-4f06e38008f1,14353209103508988,L,party,2021-11-25 00:26:19.309,,,text,2021-11-25 00:26:19.309,a2380034-4be4-11ec-8a8a-f97b5077e4e7
190,47493390-4d6b-11ec-8f36-4f06e38008f1,14353208180736415,L,party,2021-11-25 00:26:18.758,,,text,2021-11-25 00:26:18.758,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
191,47493390-4d6b-11ec-8f36-4f06e38008f1,14353206083584415,K,party,2021-11-25 00:26:17.502,,,text,2021-11-25 00:26:17.502,a2380034-4be4-11ec-8a8a-f97b5077e4e7
192,47493390-4d6b-11ec-8f36-4f06e38008f1,14353204170981791,K,party,2021-11-25 00:26:16.365,,,text,2021-11-25 00:26:16.365,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
193,47493390-4d6b-11ec-8f36-4f06e38008f1,14353203952903676,J,party,2021-11-25 00:26:16.234,,,text,2021-11-25 00:26:16.234,a2380034-4be4-11ec-8a8a-f97b5077e4e7
194,47493390-4d6b-11ec-8f36-4f06e38008f1,14353202577146148,J,party,2021-11-25 00:26:15.412,,,text,2021-11-25 00:26:15.412,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
195,47493390-4d6b-11ec-8f36-4f06e38008f1,14353201805419819,I,party,2021-11-25 00:26:14.952,,,text,2021-11-25 00:26:14.952,a2380034-4be4-11ec-8a8a-f97b5077e4e7
196,47493390-4d6b-11ec-8f36-4f06e38008f1,14353199490138527,I,party,2021-11-25 00:26:13.577,,,text,2021-11-25 00:26:13.577,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
197,47493390-4d6b-11ec-8f36-4f06e38008f1,14353199389500924,H,party,2021-11-25 00:26:13.514,,,text,2021-11-25 00:26:13.514,a2380034-4be4-11ec-8a8a-f97b5077e4e7
198,47493390-4d6b-11ec-8f36-4f06e38008f1,14353197476872607,H,party,2021-11-25 00:26:12.373,,,text,2021-11-25 00:26:12.373,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
199,47493390-4d6b-11ec-8f36-4f06e38008f1,14353197225214367,G,party,2021-11-25 00:26:12.221,,,text,2021-11-25 00:26:12.221,a2380034-4be4-11ec-8a8a-f97b5077e4e7
200,47493390-4d6b-11ec-8f36-4f06e38008f1,14353195211948447,G,party,2021-11-25 00:26:11.023,,,text,2021-11-25 00:26:11.023,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
201,47493390-4d6b-11ec-8f36-4f06e38008f1,14353195044201980,F,party,2021-11-25 00:26:10.924,,,text,2021-11-25 00:26:10.924,a2380034-4be4-11ec-8a8a-f97b5077e4e7
202,47493390-4d6b-11ec-8f36-4f06e38008f1,14353193316148732,E,party,2021-11-25 00:26:09.895,,,text,2021-11-25 00:26:09.895,a2380034-4be4-11ec-8a8a-f97b5077e4e7
203,47493390-4d6b-11ec-8f36-4f06e38008f1,14353193064464676,F,party,2021-11-25 00:26:09.743,,,text,2021-11-25 00:26:09.743,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
204,47493390-4d6b-11ec-8f36-4f06e38008f1,14353191688733087,D,party,2021-11-25 00:26:08.926,,,text,2021-11-25 00:26:08.926,a2380034-4be4-11ec-8a8a-f97b5077e4e7
205,47493390-4d6b-11ec-8f36-4f06e38008f1,14353191051198879,E,party,2021-11-25 00:26:08.546,,,text,2021-11-25 00:26:08.546,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
206,47493390-4d6b-11ec-8f36-4f06e38008f1,14353189792933372,C,party,2021-11-25 00:26:07.794,,,text,2021-11-25 00:26:07.794,a2380034-4be4-11ec-8a8a-f97b5077e4e7
207,47493390-4d6b-11ec-8f36-4f06e38008f1,14353189088264607,D,party,2021-11-25 00:26:07.374,,,text,2021-11-25 00:26:07.374,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
208,47493390-4d6b-11ec-8f36-4f06e38008f1,14353187662226731,B,party,2021-11-25 00:26:06.522,,,text,2021-11-25 00:26:06.522,a2380034-4be4-11ec-8a8a-f97b5077e4e7
209,47493390-4d6b-11ec-8f36-4f06e38008f1,14353187125330335,C,party,2021-11-25 00:26:06.208,,,text,2021-11-25 00:26:06.208,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
210,47493390-4d6b-11ec-8f36-4f06e38008f1,14353185078535467,A,party,2021-11-25 00:26:04.988,,,text,2021-11-25 00:26:04.988,a2380034-4be4-11ec-8a8a-f97b5077e4e7
211,47493390-4d6b-11ec-8f36-4f06e38008f1,14353185078509860,B,party,2021-11-25 00:26:04.984,,,text,2021-11-25 00:26:04.984,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
212,47493390-4d6b-11ec-8f36-4f06e38008f1,14353183316902303,A,party,2021-11-25 00:26:03.936,,,text,2021-11-25 00:26:03.936,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
213,47493390-4d6b-11ec-8f36-4f06e38008f1,14352876579087659,Dhdhfht,party,2021-11-25 00:23:01.105,,,text,2021-11-25 00:23:01.105,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
214,47493390-4d6b-11ec-8f36-4f06e38008f1,14352843494417916,H,party,2021-11-25 00:22:41.381,,,text,2021-11-25 00:22:41.381,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
215,47493390-4d6b-11ec-8f36-4f06e38008f1,14352837337179644,Hi,party,2021-11-25 00:22:37.711,,,text,2021-11-25 00:22:37.711,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
216,47493390-4d6b-11ec-8f36-4f06e38008f1,14337993275867551,Hey can you hear me,party,2021-11-24 21:55:09.968,,,text,2021-11-24 21:55:09.968,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
217,86744956-4bfe-11ec-b1af-7bee62e50422,14079026024965628,No body gets in the comments smh,party,2021-11-23 03:02:33.453,,,text,2021-11-23 03:02:33.453,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
218,86744956-4bfe-11ec-b1af-7bee62e50422,14079001865748895,Howdy,party,2021-11-23 03:02:19.052,,,text,2021-11-23 03:02:19.052,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
219,86744956-4bfe-11ec-b1af-7bee62e50422,14072470948544927,How u guys doing,party,2021-11-23 01:57:26.324,,,text,2021-11-23 01:57:26.324,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
220,86744956-4bfe-11ec-b1af-7bee62e50422,14072455362511140,Hi,party,2021-11-23 01:57:17.039,,,text,2021-11-23 01:57:17.039,2a62ccd0-4be7-11ec-927f-6becf3f7aa96
221,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14049127499326972,Idk😂,party,2021-11-22 22:05:32.541,,,text,2021-11-22 22:05:32.541,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5
222,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048436110255403,Why is your name bigzoom,party,2021-11-22 21:58:40.441,,,text,2021-11-22 21:58:40.441,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
223,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048417990862123,Wyd,party,2021-11-22 21:58:29.730,,,text,2021-11-22 21:58:29.730,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
224,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048416111788324,At home,party,2021-11-22 21:58:28.524,,,text,2021-11-22 21:58:28.524,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
225,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048402639683876,Lol wyd,party,2021-11-22 21:58:20.491,,,text,2021-11-22 21:58:20.491,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5
226,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048390107103524,lol don’t talk like that,party,2021-11-22 21:58:13.025,,,text,2021-11-22 21:58:13.025,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
227,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048350009583100,I love it yayy,party,2021-11-22 21:57:49.120,,,text,2021-11-22 21:57:49.120,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5
228,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048318451614111,You like this song ?,party,2021-11-22 21:57:30.319,,,text,2021-11-22 21:57:30.319,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
229,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048128869073311,Lil*,party,2021-11-22 21:55:37.315,,,text,2021-11-22 21:55:37.315,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
230,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14048113115292971,I am trying to play lol baby,party,2021-11-22 21:55:27.924,,,text,2021-11-22 21:55:27.924,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
231,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14047561044223275,Kodak or lil baby🍼,party,2021-11-22 21:49:58.867,,,text,2021-11-22 21:49:58.867,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5
232,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14047513111691556,What artist or song you want,party,2021-11-22 21:49:30.294,,,text,2021-11-22 21:49:30.294,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
233,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14047492995835388,Sure,party,2021-11-22 21:49:18.301,,,text,2021-11-22 21:49:18.301,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
234,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14047446019630588,Can you play something else?,party,2021-11-22 21:48:50.300,,,text,2021-11-22 21:48:50.300,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5
235,ea69d2a4-4bdc-11ec-901c-11f65dbdc374,14047347336045867,Hi Sierra you here ?,party,2021-11-22 21:47:51.481,,,text,2021-11-22 21:47:51.481,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3
236,fb176e30-3d87-11ec-b32b-7ad4ba4e9e08,11523204602396976,1,party,2021-11-05 11:52:45.260,,,text,2021-11-05 11:52:45.260,69881ffa-3e22-11ec-a810-ddc3ee85e7df
237,fb176e30-3d87-11ec-b32b-7ad4ba4e9e08,11523196180234606,Alo,party,2021-11-05 11:52:40.151,,,text,2021-11-05 11:52:40.151,69881ffa-3e22-11ec-a810-ddc3ee85e7df
238,b744c9d4-4299-11ec-bcc8-aa0b0f00b83c,12338287574279467,う,party,2021-11-11 02:49:52.486,,,text,2021-11-11 02:49:52.486,f3e85cce-3e17-11ec-af04-0cc96973a2b9
239,b744c9d4-4299-11ec-bcc8-aa0b0f00b83c,12338267542283563,ストて,party,2021-11-11 02:49:40.546,,,text,2021-11-11 02:49:40.546,f3e85cce-3e17-11ec-af04-0cc96973a2b9
240,b744c9d4-4299-11ec-bcc8-aa0b0f00b83c,12338248080713003,テスト,party,2021-11-11 02:49:29.030,,,text,2021-11-11 02:49:29.030,f3e85cce-3e17-11ec-af04-0cc96973a2b9
241,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9479894564103447,ueueueu,party,2021-10-22 09:34:17.485,,,text,2021-10-22 09:34:17.485,3d918522-3313-11ec-8329-feef32fc5b19
242,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9479890772452631,uiejeje,party,2021-10-22 09:34:15.226,,,text,2021-10-22 09:34:15.226,3d918522-3313-11ec-8329-feef32fc5b19
243,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9478205517857134,🦝🐱🐃🐑🐮🐮🐎🐖🐗,party,2021-10-22 09:17:30.733,,,text,2021-10-22 09:17:30.733,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
244,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9478187918583063,3r1🐯🐯🐯,party,2021-10-22 09:17:20.245,,,text,2021-10-22 09:17:20.245,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
245,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477922486223214,hsgree,party,2021-10-22 09:14:42.033,,,text,2021-10-22 09:14:42.033,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
246,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477656869365015,hih,party,2021-10-22 09:12:03.716,,,text,2021-10-22 09:12:03.716,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
247,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477584257574167,helllllloooooooooo,party,2021-10-22 09:11:20.439,,,text,2021-10-22 09:11:20.439,3d918522-3313-11ec-8329-feef32fc5b19
248,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477570332459374,a,party,2021-10-22 09:11:12.134,,,text,2021-10-22 09:11:12.134,3d918522-3313-11ec-8329-feef32fc5b19
249,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477378451439982,fyffy,party,2021-10-22 09:09:17.764,,,text,2021-10-22 09:09:17.764,3d918522-3313-11ec-8329-feef32fc5b19
250,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477316929388910,"Chất lượng ổn, không bị lỏng lẻo nha. Hạt đính cũng chắc, rẻ hơn rất nhiều so với ra shop muaChất lượng ổn, không bị lỏng lẻo nha. Hạt đính cũng chắc, rẻ hơn rất nhiều so với ra shop muaChất lượng ổn, không bị lỏng lẻo nha. Hạt đính cũng chắc, rẻ hơn rất nhiều so với ra shop mua",party,2021-10-22 09:08:41.092,,,text,2021-10-22 09:08:41.092,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
251,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477070891516270,cái History ko bị duplicate ạ,party,2021-10-22 09:06:14.442,,,text,2021-10-22 09:06:14.442,98c86e0a-324c-11ec-a204-9da21b625b1f
252,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477027908314391,hê,party,2021-10-22 09:05:48.827,,,text,2021-10-22 09:05:48.827,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
253,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9477021247759639,hiiiiiiiiiiii,party,2021-10-22 09:05:44.858,,,text,2021-10-22 09:05:44.858,3d918522-3313-11ec-8329-feef32fc5b19
